module:pub_input::iter	module:pub_input::its	module:pub_input::numElem	module:pub_input::numNode	module:pub_input::nx	module:pub_input::phase	module:measure:PAPI:PAPI_BR_CN	module:measure:PAPI:PAPI_FP_OPS	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time
0	20	21952	24389	28	0	22207	0	114378	0.012138
0	200	21952	24389	28	0	22172	2	114280	0.011788
0	200	21952	24389	28	0	22200	2	114716	0.011803
0	200	21952	24389	28	0	21978	2	112360	0.01178
0	30	21952	24389	28	0	22077	2	112920	0.011745
0	30	21952	24389	28	0	22811	1	118609	0.011751
0	30	21952	24389	28	0	22180	1	114272	0.011775
0	300	21952	24389	28	0	22017	2	112637	0.011785
0	300	21952	24389	28	0	22350	0	115666	0.011822
0	300	21952	24389	28	0	22259	0	114831	0.011773
0	400	21952	24389	28	0	22853	2	118902	0.011801
0	400	21952	24389	28	0	22206	2	114367	0.011789
0	400	21952	24389	28	0	22867	2	118886	0.01179
0	50	21952	24389	28	0	21984	2	112146	0.011742
0	50	21952	24389	28	0	22287	0	115028	0.011763
0	50	21952	24389	28	0	22666	3	117450	0.011793
0	500	21952	24389	28	0	22110	2	113787	0.011754
0	500	21952	24389	28	0	22835	0	118684	0.011817
0	500	21952	24389	28	0	22638	2	117354	0.011803
0	600	21952	24389	28	0	22637	2	117277	0.011782
0	600	21952	24389	28	0	22188	1	114611	0.01183
0	600	21952	24389	28	0	22542	0	115958	0.011797
0	100	27000	29791	30	0	20247	0	108487	0.012101
0	100	27000	29791	30	0	20434	0	109087	0.012084
0	100	27000	29791	30	0	19419	0	102907	0.012059
0	20	27000	29791	30	0	18980	0	99761	0.012101
0	20	27000	29791	30	0	19754	0	104970	0.012052
0	20	27000	29791	30	0	19275	0	102206	0.01208
0	200	27000	29791	30	0	20551	1	111038	0.012032
0	200	27000	29791	30	0	19587	2	103599	0.012283
0	200	27000	29791	30	0	20483	0	110143	0.012086
0	30	27000	29791	30	0	21785	0	115341	0.012044
0	30	27000	29791	30	0	21800	0	115465	0.012079
0	30	27000	29791	30	0	19452	0	103067	0.012045
0	300	27000	29791	30	0	19607	0	103647	0.012034
0	300	27000	29791	30	0	19688	1	104466	0.012083
0	300	27000	29791	30	0	20471	0	109275	0.012058
0	400	27000	29791	30	0	19606	1	103645	0.012059
0	400	27000	29791	30	0	19868	0	105360	0.012057
0	400	27000	29791	30	0	19627	0	103748	0.012081
0	50	27000	29791	30	0	20482	0	109331	0.012037
0	50	27000	29791	30	0	19610	1	103908	0.012028
0	50	27000	29791	30	0	20618	2	110691	0.012089
0	500	27000	29791	30	0	19850	2	105908	0.012085
0	500	27000	29791	30	0	20452	0	109176	0.012095
0	500	27000	29791	30	0	19627	1	103748	0.012047
0	600	27000	29791	30	0	19607	0	103647	0.012049
0	600	27000	29791	30	0	18974	0	100218	0.012044
0	600	27000	29791	30	0	20282	2	108706	0.012075
0	100	42875	46656	35	0	20453	0	109998	0.012849
0	100	42875	46656	35	0	20454	0	110001	0.012885
0	100	42875	46656	35	0	20437	1	109918	0.012881
0	20	42875	46656	35	0	23022	0	122497	0.012843
0	20	42875	46656	35	0	22272	0	117818	0.012871
0	20	42875	46656	35	0	21611	0	117001	0.012862
0	200	42875	46656	35	0	20454	1	110001	0.012851
0	200	42875	46656	35	0	20416	1	109815	0.012866
0	200	42875	46656	35	0	20437	2	109917	0.012888
0	30	42875	46656	35	0	22272	0	117819	0.01285
0	30	42875	46656	35	0	21612	0	117004	0.012878
0	30	42875	46656	35	0	21612	0	117003	0.012889
0	300	42875	46656	35	0	19680	0	104646	0.013713
0	300	42875	46656	35	0	20417	0	109817	0.013087
0	300	42875	46656	35	0	19661	0	104545	0.012852
0	400	42875	46656	35	0	20437	0	109919	0.012901
0	400	42875	46656	35	0	20437	1	109917	0.013106
0	400	42875	46656	35	0	20437	0	109919	0.012859
0	50	42875	46656	35	0	22241	0	117621	0.012903
0	50	42875	46656	35	0	21612	0	117003	0.012909
0	50	42875	46656	35	0	21591	0	116900	0.012869
0	500	42875	46656	35	0	19660	0	104544	0.01286
0	500	42875	46656	35	0	19661	0	104545	0.012841
0	500	42875	46656	35	0	19677	0	104626	0.012859
0	600	42875	46656	35	0	20463	0	110102	0.012853
0	600	42875	46656	35	0	19680	0	104645	0.012872
0	600	42875	46656	35	0	20454	0	110001	0.01292
0	100	64000	68921	40	0	20487	1	110079	0.013941
0	100	64000	68921	40	0	20460	2	110166	0.013968
0	100	64000	68921	40	0	20567	1	110423	0.013966
0	20	64000	68921	40	0	20519	0	110859	0.013931
0	20	64000	68921	40	0	20505	1	110427	0.013948
0	20	64000	68921	40	0	20484	0	110060	0.013954
0	200	64000	68921	40	0	20477	0	110250	0.01393
0	200	64000	68921	40	0	20487	1	110352	0.013963
0	200	64000	68921	40	0	20476	0	109969	0.013979
0	30	64000	68921	40	0	20454	0	110129	0.013939
0	30	64000	68921	40	0	20556	1	111042	0.013941
0	30	64000	68921	40	0	20478	1	110106	0.013947
0	300	64000	68921	40	0	20461	1	110168	0.013925
0	300	64000	68921	40	0	20480	2	110267	0.013991
0	300	64000	68921	40	0	20569	1	110863	0.013954
0	400	64000	68921	40	0	20485	1	110144	0.013971
0	400	64000	68921	40	0	20488	2	110080	0.013952
0	400	64000	68921	40	0	20478	1	110251	0.013947
0	50	64000	68921	40	0	20471	1	110212	0.013947
0	50	64000	68921	40	0	20536	1	110941	0.013934
0	50	64000	68921	40	0	20536	1	110942	0.013972
0	500	64000	68921	40	0	20497	0	110350	0.013931
0	500	64000	68921	40	0	20478	1	110251	0.01394
