module:pub_input::iter	module:pub_input::its	module:pub_input::numElem	module:pub_input::numNode	module:pub_input::nx	module:pub_input::phase	module:measure:time:time
0	300	64000	68921	40	0	0.347886
0	300	64000	68921	40	0	0.34766
0	400	64000	68921	40	0	0.3478
0	400	64000	68921	40	0	0.347706
0	400	64000	68921	40	0	0.347583
0	50	64000	68921	40	0	0.347516
0	50	64000	68921	40	0	0.347914
0	50	64000	68921	40	0	0.348494
0	500	64000	68921	40	0	0.348282
0	500	64000	68921	40	0	0.347816
0	500	64000	68921	40	0	0.347641
0	600	64000	68921	40	0	0.347948
0	600	64000	68921	40	0	0.347835
0	600	64000	68921	40	0	0.348252
0	100	3375	4096	15	0	0.032566
0	100	3375	4096	15	0	0.032491
0	100	3375	4096	15	0	0.032565
0	20	3375	4096	15	0	0.034615
0	20	3375	4096	15	0	0.03253
0	20	3375	4096	15	0	0.032574
0	200	3375	4096	15	0	0.032573
0	200	3375	4096	15	0	0.032536
0	200	3375	4096	15	0	0.032522
0	30	3375	4096	15	0	0.032494
0	30	3375	4096	15	0	0.032539
0	30	3375	4096	15	0	0.032549
0	300	3375	4096	15	0	0.032503
0	300	3375	4096	15	0	0.032512
0	300	3375	4096	15	0	0.032558
0	400	3375	4096	15	0	0.032536
0	400	3375	4096	15	0	0.032573
0	400	3375	4096	15	0	0.032515
0	50	3375	4096	15	0	0.032775
0	50	3375	4096	15	0	0.032529
0	50	3375	4096	15	0	0.032561
0	500	3375	4096	15	0	0.032475
0	500	3375	4096	15	0	0.032566
0	500	3375	4096	15	0	0.032583
0	600	3375	4096	15	0	0.032546
0	600	3375	4096	15	0	0.032575
0	600	3375	4096	15	0	0.032546
0	100	8000	9261	20	0	0.059979
0	100	8000	9261	20	0	0.059916
0	100	8000	9261	20	0	0.060009
0	20	8000	9261	20	0	0.060061
0	20	8000	9261	20	0	0.060048
0	20	8000	9261	20	0	0.059997
0	200	8000	9261	20	0	0.059977
0	200	8000	9261	20	0	0.059963
0	200	8000	9261	20	0	0.060002
0	30	8000	9261	20	0	0.059928
0	30	8000	9261	20	0	0.059997
0	30	8000	9261	20	0	0.060014
0	300	8000	9261	20	0	0.060054
0	300	8000	9261	20	0	0.060019
0	300	8000	9261	20	0	0.059967
0	400	8000	9261	20	0	0.059954
0	400	8000	9261	20	0	0.060013
0	400	8000	9261	20	0	0.059953
0	50	8000	9261	20	0	0.0619
0	50	8000	9261	20	0	0.060002
0	50	8000	9261	20	0	0.060182
0	500	8000	9261	20	0	0.059956
0	500	8000	9261	20	0	0.060006
0	500	8000	9261	20	0	0.060114
0	600	8000	9261	20	0	0.0599
0	600	8000	9261	20	0	0.059901
0	600	8000	9261	20	0	0.059926
0	100	10648	12167	22	0	0.072143
0	100	10648	12167	22	0	0.07202
0	100	10648	12167	22	0	0.07206
0	20	10648	12167	22	0	0.071933
0	20	10648	12167	22	0	0.072043
0	20	10648	12167	22	0	0.072065
0	200	10648	12167	22	0	0.072059
0	200	10648	12167	22	0	0.072032
0	200	10648	12167	22	0	0.072084
0	30	10648	12167	22	0	0.07420300000000001
0	30	10648	12167	22	0	0.072072
0	30	10648	12167	22	0	0.072195
0	300	10648	12167	22	0	0.07206799999999999
0	300	10648	12167	22	0	0.07213600000000001
0	300	10648	12167	22	0	0.07219
0	400	10648	12167	22	0	0.072002
0	400	10648	12167	22	0	0.07208199999999999
0	400	10648	12167	22	0	0.072173
0	50	10648	12167	22	0	0.074195
0	50	10648	12167	22	0	0.072158
0	50	10648	12167	22	0	0.072105
0	500	10648	12167	22	0	0.072049
0	500	10648	12167	22	0	0.072147
0	500	10648	12167	22	0	0.072087
0	600	10648	12167	22	0	0.071961
0	600	10648	12167	22	0	0.07210999999999999
0	600	10648	12167	22	0	0.0742
0	100	15625	17576	25	0	0.104106
0	100	15625	17576	25	0	0.103859
0	100	15625	17576	25	0	0.103933
0	20	15625	17576	25	0	0.103861
0	20	15625	17576	25	0	0.103966
0	20	15625	17576	25	0	0.103961
0	200	15625	17576	25	0	0.103829
0	200	15625	17576	25	0	0.104151
0	200	15625	17576	25	0	0.103994
0	30	15625	17576	25	0	0.1038
0	30	15625	17576	25	0	0.10384
0	30	15625	17576	25	0	0.104129
0	300	15625	17576	25	0	0.103806
0	300	15625	17576	25	0	0.103879
0	300	15625	17576	25	0	0.103909
0	400	15625	17576	25	0	0.103904
0	400	15625	17576	25	0	0.103871
0	400	15625	17576	25	0	0.104363
0	50	15625	17576	25	0	0.103815
0	50	15625	17576	25	0	0.103905
0	50	15625	17576	25	0	0.103873
0	500	15625	17576	25	0	0.104313
0	500	15625	17576	25	0	0.10377
0	500	15625	17576	25	0	0.104172
0	600	15625	17576	25	0	0.103902
0	600	15625	17576	25	0	0.103802
0	600	15625	17576	25	0	0.103871
0	100	21952	24389	28	0	0.13566
0	100	21952	24389	28	0	0.135846
0	100	21952	24389	28	0	0.135694
0	20	21952	24389	28	0	0.135757
0	20	21952	24389	28	0	0.13561
0	20	21952	24389	28	0	0.140019
0	200	21952	24389	28	0	0.135727
0	200	21952	24389	28	0	0.135626
0	200	21952	24389	28	0	0.135649
0	30	21952	24389	28	0	0.135657
0	30	21952	24389	28	0	0.135682
0	30	21952	24389	28	0	0.135801
0	300	21952	24389	28	0	0.135948
0	300	21952	24389	28	0	0.135749
0	300	21952	24389	28	0	0.135632
0	400	21952	24389	28	0	0.135693
0	400	21952	24389	28	0	0.13558
0	400	21952	24389	28	0	0.135989
0	50	21952	24389	28	0	0.135794
0	50	21952	24389	28	0	0.13565
0	50	21952	24389	28	0	0.135725
0	500	21952	24389	28	0	0.1358
0	500	21952	24389	28	0	0.135669
0	500	21952	24389	28	0	0.135795
0	600	21952	24389	28	0	0.135732
0	600	21952	24389	28	0	0.135861
0	600	21952	24389	28	0	0.135767
0	100	27000	29791	30	0	0.158921
0	100	27000	29791	30	0	0.158963
0	100	27000	29791	30	0	0.1592
0	20	27000	29791	30	0	0.159048
0	20	27000	29791	30	0	0.15901
0	20	27000	29791	30	0	0.159093
0	200	27000	29791	30	0	0.159171
0	200	27000	29791	30	0	0.158951
0	200	27000	29791	30	0	0.159244
0	30	27000	29791	30	0	0.159333
0	30	27000	29791	30	0	0.159211
0	30	27000	29791	30	0	0.159845
0	300	27000	29791	30	0	0.158871
0	300	27000	29791	30	0	0.15896
0	300	27000	29791	30	0	0.158883
0	400	27000	29791	30	0	0.159143
0	400	27000	29791	30	0	0.159262
0	400	27000	29791	30	0	0.159051
0	50	27000	29791	30	0	0.158942
0	50	27000	29791	30	0	0.15905
0	50	27000	29791	30	0	0.159084
0	500	27000	29791	30	0	0.159003
0	500	27000	29791	30	0	0.159062
0	500	27000	29791	30	0	0.159034
0	600	27000	29791	30	0	0.159042
0	600	27000	29791	30	0	0.159077
0	600	27000	29791	30	0	0.158915
0	100	42875	46656	35	0	0.232409
0	100	42875	46656	35	0	0.232303
0	100	42875	46656	35	0	0.232453
0	20	42875	46656	35	0	0.232179
0	20	42875	46656	35	0	0.232399
0	20	42875	46656	35	0	0.232412
0	200	42875	46656	35	0	0.232276
0	200	42875	46656	35	0	0.232312
0	200	42875	46656	35	0	0.232513
0	30	42875	46656	35	0	0.232195
0	30	42875	46656	35	0	0.23321
0	30	42875	46656	35	0	0.232363
0	300	42875	46656	35	0	0.247506
0	300	42875	46656	35	0	0.232106
0	300	42875	46656	35	0	0.232068
0	400	42875	46656	35	0	0.232272
0	400	42875	46656	35	0	0.233041
0	400	42875	46656	35	0	0.23189
0	50	42875	46656	35	0	0.232066
0	50	42875	46656	35	0	0.23247
0	50	42875	46656	35	0	0.232026
0	500	42875	46656	35	0	0.232794
0	500	42875	46656	35	0	0.232109
0	500	42875	46656	35	0	0.232299
0	600	42875	46656	35	0	0.232972
0	600	42875	46656	35	0	0.232403
0	600	42875	46656	35	0	0.232323
0	100	64000	68921	40	0	0.335628
0	100	64000	68921	40	0	0.335237
0	100	64000	68921	40	0	0.335351
0	20	64000	68921	40	0	0.33549
0	20	64000	68921	40	0	0.335348
0	20	64000	68921	40	0	0.33569
0	200	64000	68921	40	0	0.335142
0	200	64000	68921	40	0	0.335829
0	200	64000	68921	40	0	0.334946
0	30	64000	68921	40	0	0.335763
0	30	64000	68921	40	0	0.335929
0	30	64000	68921	40	0	0.33539
0	300	64000	68921	40	0	0.335404
0	300	64000	68921	40	0	0.335099
0	300	64000	68921	40	0	0.33534
0	400	64000	68921	40	0	0.335341
0	400	64000	68921	40	0	0.335403
0	400	64000	68921	40	0	0.335539
0	50	64000	68921	40	0	0.335237
0	50	64000	68921	40	0	0.335448
0	50	64000	68921	40	0	0.335925
0	500	64000	68921	40	0	0.335255
0	500	64000	68921	40	0	0.335538
0	500	64000	68921	40	0	0.336006
0	600	64000	68921	40	0	0.335719
0	600	64000	68921	40	0	0.335279
0	600	64000	68921	40	0	0.335398
0	100	3375	4096	15	0	0.032519
0	100	3375	4096	15	0	0.032533
0	100	3375	4096	15	0	0.032523
0	20	3375	4096	15	0	0.034623
0	20	3375	4096	15	0	0.032478
0	20	3375	4096	15	0	0.032481
0	200	3375	4096	15	0	0.03247
0	200	3375	4096	15	0	0.032502
0	200	3375	4096	15	0	0.032753
0	30	3375	4096	15	0	0.032478
0	30	3375	4096	15	0	0.032499
0	30	3375	4096	15	0	0.032572
0	300	3375	4096	15	0	0.032558
0	300	3375	4096	15	0	0.032457
0	300	3375	4096	15	0	0.032504
0	400	3375	4096	15	0	0.032499
0	400	3375	4096	15	0	0.03257
0	400	3375	4096	15	0	0.032738
0	50	3375	4096	15	0	0.03281
0	50	3375	4096	15	0	0.032511
0	50	3375	4096	15	0	0.032525
0	500	3375	4096	15	0	0.032481
0	500	3375	4096	15	0	0.032501
0	500	3375	4096	15	0	0.032546
0	600	3375	4096	15	0	0.032519
0	600	3375	4096	15	0	0.032541
0	600	3375	4096	15	0	0.032536
0	100	8000	9261	20	0	0.059901
0	100	8000	9261	20	0	0.059962
0	100	8000	9261	20	0	0.059895
0	20	8000	9261	20	0	0.059877
0	20	8000	9261	20	0	0.059876
0	20	8000	9261	20	0	0.059901
0	200	8000	9261	20	0	0.060101
0	200	8000	9261	20	0	0.05986
0	200	8000	9261	20	0	0.059895
0	30	8000	9261	20	0	0.059823
0	30	8000	9261	20	0	0.059995
0	30	8000	9261	20	0	0.059847
0	300	8000	9261	20	0	0.059784
0	300	8000	9261	20	0	0.059892
0	300	8000	9261	20	0	0.059816
0	400	8000	9261	20	0	0.059817
0	400	8000	9261	20	0	0.059975
0	400	8000	9261	20	0	0.059898
0	50	8000	9261	20	0	0.061813
0	50	8000	9261	20	0	0.059846
0	50	8000	9261	20	0	0.059902
0	500	8000	9261	20	0	0.059834
0	500	8000	9261	20	0	0.059948
0	500	8000	9261	20	0	0.060059
0	600	8000	9261	20	0	0.059816
0	600	8000	9261	20	0	0.059859
0	600	8000	9261	20	0	0.059866
0	100	10648	12167	22	0	0.071995
0	100	10648	12167	22	0	0.07194
0	100	10648	12167	22	0	0.07192
0	20	10648	12167	22	0	0.07187200000000001
0	20	10648	12167	22	0	0.071966
0	20	10648	12167	22	0	0.07197099999999999
0	200	10648	12167	22	0	0.071948
0	200	10648	12167	22	0	0.071913
0	200	10648	12167	22	0	0.07216400000000001
0	30	10648	12167	22	0	0.074168
0	30	10648	12167	22	0	0.072003
0	30	10648	12167	22	0	0.071982
0	300	10648	12167	22	0	0.071924
0	300	10648	12167	22	0	0.071973
0	300	10648	12167	22	0	0.071991
0	400	10648	12167	22	0	0.07188600000000001
0	400	10648	12167	22	0	0.071965
0	400	10648	12167	22	0	0.071988
0	50	10648	12167	22	0	0.074186
0	50	10648	12167	22	0	0.072047
0	50	10648	12167	22	0	0.071934
0	500	10648	12167	22	0	0.071945
0	500	10648	12167	22	0	0.071924
0	500	10648	12167	22	0	0.071941
0	600	10648	12167	22	0	0.071993
0	600	10648	12167	22	0	0.07199800000000001
0	600	10648	12167	22	0	0.07206899999999999
0	100	15625	17576	25	0	0.103811
0	100	15625	17576	25	0	0.103752
0	100	15625	17576	25	0	0.104034
0	20	15625	17576	25	0	0.103783
0	20	15625	17576	25	0	0.103704
0	20	15625	17576	25	0	0.103779
0	200	15625	17576	25	0	0.103816
0	200	15625	17576	25	0	0.103755
0	200	15625	17576	25	0	0.10384
0	30	15625	17576	25	0	0.103717
0	30	15625	17576	25	0	0.103758
0	30	15625	17576	25	0	0.103857
0	300	15625	17576	25	0	0.103697
0	300	15625	17576	25	0	0.103869
0	300	15625	17576	25	0	0.103852
0	400	15625	17576	25	0	0.103847
0	400	15625	17576	25	0	0.103704
0	400	15625	17576	25	0	0.103957
0	50	15625	17576	25	0	0.103696
0	50	15625	17576	25	0	0.103823
0	50	15625	17576	25	0	0.104225
0	500	15625	17576	25	0	0.104191
0	500	15625	17576	25	0	0.103773
0	500	15625	17576	25	0	0.103757
0	600	15625	17576	25	0	0.103701
0	600	15625	17576	25	0	0.10372
0	600	15625	17576	25	0	0.103715
0	100	21952	24389	28	0	0.135438
0	100	21952	24389	28	0	0.135579
0	100	21952	24389	28	0	0.135391
0	20	21952	24389	28	0	0.135483
0	20	21952	24389	28	0	0.13544
0	20	21952	24389	28	0	0.136037
0	200	21952	24389	28	0	0.135533
0	200	21952	24389	28	0	0.135419
0	200	21952	24389	28	0	0.135468
0	30	21952	24389	28	0	0.135469
0	30	21952	24389	28	0	0.135475
0	30	21952	24389	28	0	0.135573
0	300	21952	24389	28	0	0.135465
0	300	21952	24389	28	0	0.135484
0	300	21952	24389	28	0	0.135458
0	400	21952	24389	28	0	0.135625
0	400	21952	24389	28	0	0.13552
0	400	21952	24389	28	0	0.135419
0	50	21952	24389	28	0	0.135374
0	50	21952	24389	28	0	0.135497
0	50	21952	24389	28	0	0.135537
0	500	21952	24389	28	0	0.135469
0	500	21952	24389	28	0	0.135805
0	500	21952	24389	28	0	0.135857
0	600	21952	24389	28	0	0.135734
0	600	21952	24389	28	0	0.135509
0	600	21952	24389	28	0	0.135527
0	100	27000	29791	30	0	0.158744
0	100	27000	29791	30	0	0.158812
0	100	27000	29791	30	0	0.159051
0	20	27000	29791	30	0	0.159033
0	20	27000	29791	30	0	0.158785
0	20	27000	29791	30	0	0.158991
0	200	27000	29791	30	0	0.159033
0	200	27000	29791	30	0	0.158664
0	200	27000	29791	30	0	0.158801
0	30	27000	29791	30	0	0.159225
0	30	27000	29791	30	0	0.158802
0	30	27000	29791	30	0	0.158811
0	300	27000	29791	30	0	0.1587
0	300	27000	29791	30	0	0.158783
0	300	27000	29791	30	0	0.158798
0	400	27000	29791	30	0	0.158746
0	400	27000	29791	30	0	0.158772
0	400	27000	29791	30	0	0.158879
0	50	27000	29791	30	0	0.158762
0	50	27000	29791	30	0	0.15906
0	50	27000	29791	30	0	0.15887
0	500	27000	29791	30	0	0.15884
0	500	27000	29791	30	0	0.158851
0	500	27000	29791	30	0	0.159153
0	600	27000	29791	30	0	0.158847
0	600	27000	29791	30	0	0.158846
0	600	27000	29791	30	0	0.158775
0	100	42875	46656	35	0	0.231909
0	100	42875	46656	35	0	0.231821
0	100	42875	46656	35	0	0.231916
0	20	42875	46656	35	0	0.231694
0	20	42875	46656	35	0	0.232034
0	20	42875	46656	35	0	0.232124
0	200	42875	46656	35	0	0.231948
0	200	42875	46656	35	0	0.231936
0	200	42875	46656	35	0	0.23172
0	30	42875	46656	35	0	0.231861
0	30	42875	46656	35	0	0.232062
0	30	42875	46656	35	0	0.23202
0	300	42875	46656	35	0	0.237721
0	300	42875	46656	35	0	0.231883
0	300	42875	46656	35	0	0.231648
0	400	42875	46656	35	0	0.231886
0	400	42875	46656	35	0	0.231972
0	400	42875	46656	35	0	0.231923
0	50	42875	46656	35	0	0.23211
0	50	42875	46656	35	0	0.232251
0	50	42875	46656	35	0	0.23185
0	500	42875	46656	35	0	0.231848
0	500	42875	46656	35	0	0.231835
0	500	42875	46656	35	0	0.231637
0	600	42875	46656	35	0	0.23223
0	600	42875	46656	35	0	0.232143
0	600	42875	46656	35	0	0.23193
0	100	64000	68921	40	0	0.335092
0	100	64000	68921	40	0	0.335135
0	100	64000	68921	40	0	0.335481
0	20	64000	68921	40	0	0.334952
0	20	64000	68921	40	0	0.336799
0	20	64000	68921	40	0	0.335233
0	200	64000	68921	40	0	0.334939
0	200	64000	68921	40	0	0.335014
0	200	64000	68921	40	0	0.335237
0	30	64000	68921	40	0	0.335148
0	30	64000	68921	40	0	0.335326
0	30	64000	68921	40	0	0.335394
0	300	64000	68921	40	0	0.33508
0	300	64000	68921	40	0	0.335149
0	300	64000	68921	40	0	0.335159
0	400	64000	68921	40	0	0.335734
0	400	64000	68921	40	0	0.335115
0	400	64000	68921	40	0	0.335335
0	50	64000	68921	40	0	0.335137
0	50	64000	68921	40	0	0.335622
0	50	64000	68921	40	0	0.335302
0	500	64000	68921	40	0	0.335228
0	500	64000	68921	40	0	0.334999
0	500	64000	68921	40	0	0.335662
0	600	64000	68921	40	0	0.335104
0	600	64000	68921	40	0	0.335133
0	600	64000	68921	40	0	0.335344
0	100	3375	4096	15	0	0.032509
0	100	3375	4096	15	0	0.032616
0	100	3375	4096	15	0	0.032598
0	20	3375	4096	15	0	0.034611
0	20	3375	4096	15	0	0.032519
0	20	3375	4096	15	0	0.032604
0	200	3375	4096	15	0	0.032524
0	200	3375	4096	15	0	0.032507
0	200	3375	4096	15	0	0.032515
0	30	3375	4096	15	0	0.032465
0	30	3375	4096	15	0	0.032545
0	30	3375	4096	15	0	0.032547
0	300	3375	4096	15	0	0.032523
0	300	3375	4096	15	0	0.03252
0	300	3375	4096	15	0	0.032518
0	400	3375	4096	15	0	0.032503
0	400	3375	4096	15	0	0.032589
0	400	3375	4096	15	0	0.032487
0	50	3375	4096	15	0	0.032715
0	50	3375	4096	15	0	0.032571
0	50	3375	4096	15	0	0.032518
0	500	3375	4096	15	0	0.032742
0	500	3375	4096	15	0	0.032501
0	500	3375	4096	15	0	0.032583
0	600	3375	4096	15	0	0.032518
0	600	3375	4096	15	0	0.032511
0	600	3375	4096	15	0	0.032512
0	100	8000	9261	20	0	0.059932
0	100	8000	9261	20	0	0.059944
0	100	8000	9261	20	0	0.060099
0	20	8000	9261	20	0	0.059889
0	20	8000	9261	20	0	0.059897
0	20	8000	9261	20	0	0.059978
0	200	8000	9261	20	0	0.059876
0	200	8000	9261	20	0	0.060019
0	200	8000	9261	20	0	0.059979
0	30	8000	9261	20	0	0.060193
0	30	8000	9261	20	0	0.059936
0	30	8000	9261	20	0	0.059921
0	300	8000	9261	20	0	0.059907
0	300	8000	9261	20	0	0.060105
0	300	8000	9261	20	0	0.059881
0	400	8000	9261	20	0	0.059869
0	400	8000	9261	20	0	0.06
0	400	8000	9261	20	0	0.059927
0	50	8000	9261	20	0	0.061748
0	50	8000	9261	20	0	0.059911
0	50	8000	9261	20	0	0.059997
0	500	8000	9261	20	0	0.059895
0	500	8000	9261	20	0	0.059953
0	500	8000	9261	20	0	0.059981
0	600	8000	9261	20	0	0.060147
0	600	8000	9261	20	0	0.059913
0	600	8000	9261	20	0	0.059999
0	100	10648	12167	22	0	0.07199
0	100	10648	12167	22	0	0.071961
0	100	10648	12167	22	0	0.071992
0	20	10648	12167	22	0	0.07193099999999999
0	20	10648	12167	22	0	0.071974
0	20	10648	12167	22	0	0.07191400000000001
0	200	10648	12167	22	0	0.071876
0	200	10648	12167	22	0	0.07193099999999999
0	200	10648	12167	22	0	0.071909
0	30	10648	12167	22	0	0.074111
0	30	10648	12167	22	0	0.07198499999999999
0	30	10648	12167	22	0	0.07194399999999999
0	300	10648	12167	22	0	0.071935
0	300	10648	12167	22	0	0.071941
0	300	10648	12167	22	0	0.071962
0	400	10648	12167	22	0	0.07195799999999999
0	400	10648	12167	22	0	0.071966
